r,method,parameter,Estimate,Std. Error,t value,Pr(>|t|)
Tropical Pacific Islands,NM,nu,1.6861516197015125,0.21532114744790665,7.830868633604364,4.845107190873953e-15
United Kingdom,NM,gamma,0.017576993011386807,0.26177603031113866,0.06714515836494026,0.9464661438115612
United Kingdom,NM,lambda,0.001980340486348251,0.007363978583046629,0.2689226298006075,0.7879892221832401
United Kingdom,NM,delta_1,0.5363958425131597,0.6926327348707295,0.7744303950827139,0.43867631497361687
United Kingdom,NM,delta,0.5336558501887119,0.591213456316503,0.9026449660222585,0.36671435345530534
United Kingdom,NM,rho_1,-0.99,8.518194362018326,-0.11622181391097379,0.9074767489017987
United Kingdom,NM,rho,12,13.600652446270402,0.88231061321552,0.37760885864749816
United Kingdom,NM,nu,1.0158757121277198,0.7938774637091057,1.2796379272204144,0.20067250455426397
United States,NM,gamma,0.017544342058427344,0.13672582516820558,0.1283176900694773,0.8978975661817027
United States,NM,lambda,0.00199740362252418,0.0038523348165470867,0.5184916985783927,0.6041152505695109
United States,NM,delta_1,0.5362973294515879,0.32778205149574263,1.6361400113409004,0.10181028792270833
United States,NM,delta,0.5159945045813827,1.6922988695100978,0.30490743324242575,0.7604366542683376
United States,NM,rho_1,-0.99,1.8137954149723523,-0.5458167948975053,0.5851918773799482
United States,NM,rho,100,484.45565098298914,0.20641724334744385,0.8364650026116048
United States,NM,nu,1.033674499410812,0.5653292018998818,1.8284470286285917,0.06748248876562567
Western Africa,NM,gamma,0.01978077759615274,2.798491971247571,0.0070683703220825915,0.9943603034116332
Western Africa,NM,lambda,0.0019648417196359317,0.06996058576587369,0.028084980966445374,0.9775943728018835
Western Africa,NM,delta_1,0.08581272721818656,0.32442509634104527,0.26450705628512067,0.7913892282508488
Western Africa,NM,delta,0.5529658931146969,0.8995994783719079,0.6146800953191444,0.538766007464345
Western Africa,NM,rho_1,0.9100000000000001,1.9061872154949644,0.47739277265255803,0.6330824597311145
Western Africa,NM,rho,2,16.75101844741563,0.1193957254765344,0.9049618476479235
Western Africa,NM,nu,1.3888597994307017,2.6937847879066337,0.5155793460805747,0.6061482386992327
