r,method,t,fitted,residual,TFP
Argentina,PORT,2019,0.9531848970371652,0.0015216319711482892,0.9681315505620025
Argentina,PORT,2020,0.8705631122746099,-0.01206495481689232,0.971030905538071
Argentina,PORT,2021,0.9747310507094745,-0.025761276065697055,0.9739389434862745
Argentina,PORT,2022,0.9768556904113302,0.023416344696215667,0.9768556904103303
Argentina,Newton,2000,0.6884480305885003,-0.04076357305009515,1.0121718810897422
Argentina,Newton,2001,0.643167675389589,-0.017822547277476175,1.0121327219908096
Argentina,Newton,2002,0.5389177061292424,0.043673719740268235,1.0120935644068718
Argentina,Newton,2003,0.6229595867696757,-0.016567890317343403,1.01205440833787
Argentina,Newton,2004,0.7104870244087897,-0.06158619191435899,1.0120152537837457
Argentina,Newton,2005,0.7561008679111354,-0.038988830391338825,1.01197610074444
Argentina,Newton,2006,0.804963221497604,-0.024215685695931133,1.011936949219895
Argentina,Newton,2007,0.8681571824040714,-0.013541681831630403,1.0118977992100515
Argentina,Newton,2008,0.901840750278878,-0.01183968956367197,1.011858650714851
Argentina,Newton,2009,0.821720300959436,0.02019226061838736,1.011819503734235
Argentina,Newton,2010,0.905376672094739,0.019691584376617846,1.0117803582681446
Argentina,Newton,2011,0.9767900903168413,0.0020767567425999493,1.0117412143165219
Argentina,Newton,2012,0.9575073928259442,0.011692937695934345,1.0117020718793077
Argentina,Newton,2013,0.9662344821933031,0.02639389699871594,1.0116629309564433
Argentina,Newton,2014,0.9396418570331251,0.028847641053579162,1.0116237915478707
Argentina,Newton,2015,0.9633657206073095,0.03086067751647094,1.011584653653531
Argentina,Newton,2016,0.9417725249399337,0.03250751151854389,1.0115455172733656
Argentina,Newton,2017,0.9937446113019304,0.006585860702245458,1.011506382407316
Argentina,Newton,2018,0.9766046305507622,-0.0025332895283790083,1.0114672490553234
Argentina,Newton,2019,0.926752128459724,0.02964439386484065,1.0114281172173294
Argentina,Newton,2020,0.8448930984530039,0.01786519429278907,1.0113889868932755
Argentina,Newton,2021,0.9805567960323752,-0.03172025808636537,1.011349858083103
Argentina,Newton,2022,1.0113107307877536,-0.011247242753448388,1.0113107307867535
Argentina,L-BFGS-B,2000,0.666742775129996,-0.008728066862360384,1.010137391286571
Argentina,L-BFGS-B,2001,0.6076809561556444,0.03893291232503138,1.0101617027452467
Argentina,L-BFGS-B,2002,0.5500533206474839,0.023221380037918404,1.010186014789038
Argentina,L-BFGS-B,2003,0.6210376503245277,-0.0134779510200283,1.010210327417959
Argentina,L-BFGS-B,2004,0.7048424991642357,-0.05360987957630087,1.0102346406320235
Argentina,L-BFGS-B,2005,0.7516415452286567,-0.03307358167735097,1.0102589544312457
Argentina,L-BFGS-B,2006,0.8034769030160605,-0.022367536197601817,1.0102832688156396
Argentina,L-BFGS-B,2007,0.8541612245824698,0.002711138615921843,1.0103075837852196
Argentina,L-BFGS-B,2008,0.897704706484463,-0.007242916459816479,1.0103318993399995
Argentina,L-BFGS-B,2009,0.8240410153499218,0.01737202671729854,1.0103562154799934
Argentina,L-BFGS-B,2010,0.9041161529265832,0.02108481385465044,1.0103805322052155
Argentina,L-BFGS-B,2011,0.9765809432981111,0.002290896315605053,1.01040484951568
Argentina,L-BFGS-B,2012,0.9724880515689729,-0.003831409424753591,1.0104291674114005
Argentina,L-BFGS-B,2013,0.9727745629219224,0.019648074387708072,1.0104534858923917
Argentina,L-BFGS-B,2014,0.9496452709667916,0.018257924679732,1.0104778049586671
Argentina,L-BFGS-B,2015,0.9835058213287032,0.010170232593618008,1.0105021246102412
Argentina,L-BFGS-B,2016,0.9640371437166001,0.009141451283600888,1.010526444847128
