r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,dAICc,wAICc
United Kingdom,L-BFGS-B,0.007017214604685719,0.9651842415721341,0.9489368876391301,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9597667312207627,0.9349214684275207,7.465429453242014e-6,0.9990165785643749,0.2726994037442635,0.19883399645885905,0.5323994865214168,0.7889386678620978,1.3124648194868156,0.056585341606537755,0.51,62,0.6622516556291391,0.015873015873015872,-172.18231211812983,-164.2338526066258,-164.71564545146316,-168.18231211812983,-157.96286417476747,-154.336158271976,6.428102016448975,9.297049426202506,0.006859569716970433
United States,LM,7.667591726624615e-4,0.9980050587357013,0.9970740861456953,107,TRUE,Relative error in the sum of squares is at most `ftol'.,8.023357729254855e-9,0.7383526272882188,0.009215807681682392,4.841418489107405e-10,0.3131792848908492,0.01399153883894315,0.8189317845425009,5.393766619457383e-13,0.985689077314859,4.676532365200683e-6,-0.99,0.010000000000000009,99.99999999999991,0.9900990099009901,-223.103136182358,-215.15467667085397,-215.63646951569135,-219.103136182358,-208.88368823899566,-205.25698233620417,111.61951208114624,0,0.9321833906564362
United States,NM,0.007001377186192222,0.9817839332692241,0.9732831021281954,145,TRUE,,0.017544877753411403,0.8984126112721673,0.0019965283522940984,0.60610856480292985,0.5363236925890299,0.10153539965427685,0.5159794226267389,0.7526861927595033,1.0336929800667118,0.06909469266085244,-0.99,92,99.99999999999991,0.010752688172043012,-172.23428035941336,-164.28582084790932,-164.7676136927467,-168.23428035941336,-158.014832416051,-154.38812651325952,9.161172151565552,50.86885582294465,8.384355189938034e-12
United States,Nelder-Mead,0.007001377186192222,0.9817839332692241,0.9732831021281954,145,TRUE,,0.017544877753411403,0.8984126112721673,0.0019965283522940984,0.60610856480292985,0.5363236925890299,0.10153539965427685,0.5159794226267389,0.7526861927595033,1.0336929800667118,0.06909469266085244,-0.99,92,99.99999999999991,0.010752688172043012,-172.23428035941336,-164.28582084790932,-164.7676136927467,-168.23428035941336,-158.014832416051,-154.38812651325952,9.19185495376587,50.86885582294465,8.384355189938034e-12
United States,PORT,9.630079551731124e-4,0.9974944619169643,0.9963252108115477,2046,FALSE,false convergence (8),8.899855991598835e-8,0.747733096804224,0.008023506690215955,1.8069359841300227e-7,0.29623047430976607,0.00698439772949408,0.9211771238303719,6.479780308415184e-4,0.9499127780269264,1.238926093527726e-5,-0.74,42,3.846153846153846,0.023255813953488372,-217.8616913300342,-209.91323181853016,-210.39502466336754,-213.8616913300342,-203.64224338667185,-200.01553748388037,83.75068807601929,5.241444852323809,0.06781660932619386
United States,Newton,0.013977720937443887,0.9636329981131727,0.9466617305659867,3,TRUE,,0.9652080902662391,0.930408302303257,2.9678644506948643e-6,0.9995817329863366,0.4377390361871592,0.2815370757155568,0.553146767365433,0.7663142692362734,1.0426128243365667,0.2128646956748633,0.76,92,0.5681818181818182,0.010752688172043012,-156.33305027276427,-148.38459076126023,-148.8663836060976,-152.33305027276427,-142.1136023294019,-138.48689642661043,6.624230146408081,66.77008590959375,2.9550268217492746e-15
United States,CG,0.011278201459445197,0.970656562998269,0.9569629590641279,2228,FALSE,,0.9975994713655608,0.9152473035155144,-6.736382928086999e-6,0.9988424511865571,0.5760052692764819,0.1528281853752934,0.5087633378335477,0.786075687620649,1.058008044604756,0.12322497152443988,-0.99,52,99.99999999999991,0.018867924528301886,-161.26868725269097,-153.32022774118693,-153.8020205860243,-157.26868725269097,-147.0492393093286,-143.42253340653713,258.63243293762207,61.83444892966705,3.485951814827668e-14
United States,CG,0.011278201459445197,0.970656562998269,0.9569629590641279,501,FALSE,,0.9975994713655608,0.9152473035155144,-6.736382928086999e-6,0.9988424511865571,0.5760052692764819,0.1528281853752934,0.5087633378335477,0.786075687620649,1.058008044604756,0.12322497152443988,-0.99,52,99.99999999999991,0.018867924528301886,-161.26868725269097,-153.32022774118693,-153.8020205860243,-157.26868725269097,-147.0492393093286,-143.42253340653713,258.63243293762207,61.83444892966705,3.485951814827668e-14
United States,L-BFGS-B,0.009456615920977851,0.9753959339594532,0.9639140364738648,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9812641368045631,0.9135958069931313,4.685783395166595e-6,0.9991793987716178,0.5093800215950575,0.1198324347526689,0.5093689798321643,0.7503267584388529,1.1686323960032312,0.08150329425077886,-0.99,92,99.99999999999991,0.010752688172043012,-165.320302720736,-157.37184320923197,-157.85363605406934,-161.320302720736,-151.10085477737366,-147.47414887458217,6.320763111114502,57.782833461622005,2.643129853585822e-13
United States,L-BFGS-B,0.009456615920977851,0.9753959339594532,0.9639140364738648,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9812641368045631,0.9135958069931313,4.685783395166595e-6,0.9991793987716178,0.5093800215950575,0.1198324347526689,0.5093689798321643,0.7503267584388529,1.1686323960032312,0.08150329425077886,-0.99,92,99.99999999999991,0.010752688172043012,-165.320302720736,-157.37184320923197,-157.85363605406934,-161.320302720736,-151.10085477737366,-147.47414887458217,6.320763111114502,57.782833461622005,2.643129853585822e-13
Western Africa,LM,0.01126209440279231,0.9954030500374299,0.9932578067215638,890,TRUE,Relative error in the sum of squares is at most `ftol'.,2.4252305166853655e-22,0.8670235975630467,0.02463493534465927,7.821720202114224e-17,4.37717809451238,0.9770791607117363,6.365966764341237e-6,0.9950162961902068,0.5793303518648646,4.663958369317575e-10,0.010000000000000009,2,0.9900990099009901,0.3333333333333333,-161.3015583710062,-153.35309885950215,-153.83489170433953,-157.3015583710062,-147.08211042764384,-143.45540452485236,321.7834270000458,0,0.8841691441805742
Western Africa,NM,0.021253617796779,0.9913247204257889,0.9872762566244904,795,TRUE,,0.0034388477619962457,0.9946466064683486,0.0028339981324231253,0.9693291223153243,0.027303854718590453,0.6998727992033915,0.6888125312257236,0.42796031034204396,1.379466065210921,0.6218933532216182,2,32,0.3333333333333333,0.030303030303030304,-146.69461438974295,-138.7461548782389,-139.22794772307628,-142.69461438974295,-132.4751664463806,-128.8484605435891,13.13460087776184,14.606943981263242,5.95220349484111e-4
Western Africa,Nelder-Mead,0.021253617796779,0.9913247204257889,0.9872762566244904,795,TRUE,,0.0034388477619962457,0.9946466064683486,0.0028339981324231253,0.9693291223153243,0.027303854718590453,0.6998727992033915,0.6888125312257236,0.42796031034204396,1.379466065210921,0.6218933532216182,2,32,0.3333333333333333,0.030303030303030304,-146.69461438974295,-138.7461548782389,-139.22794772307628,-142.69461438974295,-132.4751664463806,-128.8484605435891,13.29412317276001,14.606943981263242,5.95220349484111e-4
Western Africa,PORT,0.013455761944395959,0.9945076411052542,0.9919445402877062,1189,FALSE,false convergence (8),7.138323891263662e-19,0.8778812861965086,0.02068299850834907,1.3544387202592483e-10,1,0.7711399679692157,1.7349335855186087e-6,0.9847495159490511,0.7082488184302009,3.199101919283213e-12,0.51,12,0.6622516556291391,0.07692307692307693,-157.2083679146701,-149.25990840316607,-149.74170124800344,-153.2083679146701,-142.98891997130775,-139.36221406851627,85.36859798431396,4.093190456336089,0.11421163283489952
Western Africa,Newton,0.047416419993262605,0.9806456150767844,0.9716135687792837,3,TRUE,,0.9040286155841669,0.9962885449335458,4.9117385328055336e-5,0.9996313516269245,0.4938305013944058,0.8904985831579579,0.5615303703447859,0.7630925928362947,1.0132182008956168,0.8059496445327485,0.26,-0.99,0.7936507936507936,99.99999999999991,-128.2384609952634,-120.29000148375937,-120.77179432859674,-124.23846099526341,-114.01901305190106,-110.39230714910957,6.520705938339233,33.063097375742785,5.847563980934925e-8
Western Africa,CG,0.03193182747471248,0.9869660999220289,0.9808836132189757,2235,FALSE,,0.9972006252041917,0.9945494000517139,1.2313035453292119e-5,0.999864279189919,0.5016282556773307,0.8577788741508767,0.4165770048052358,0.7803447541830639,1.1465181230966242,0.6777660760794397,0.51,-0.99,0.6622516556291391,99.99999999999991,-137.33186388889055,-129.3834043773865,-129.86519722222388,-133.33186388889055,-123.1124159455282,-119.48571004273671,200.94148802757263,23.969694482115642,5.515467521535367e-6
Western Africa,CG,0.03193182747471248,0.9869660999220289,0.9808836132189757,501,FALSE,,0.9972006252041917,0.9945494000517139,1.2313035453292119e-5,0.999864279189919,0.5016282556773307,0.8577788741508767,0.4165770048052358,0.7803447541830639,1.1465181230966242,0.6777660760794397,0.51,-0.99,0.6622516556291391,99.99999999999991,-137.33186388889055,-129.3834043773865,-129.86519722222388,-133.33186388889055,-123.1124159455282,-119.48571004273671,200.94148802757263,23.969694482115642,5.515467521535367e-6
Western Africa,L-BFGS-B,0.02328011391667683,0.9904975473503969,0.9860630694472488,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9480583902246041,0.992933238965749,5.462782150845432e-5,0.9992193504203271,0.12171591280578928,0.6758271632375826,0.5237502951154234,0.5424815440959677,1.444273694586493,0.48247507491242836,0.26,12,0.7936507936507936,0.07692307692307693,-144.59994951083553,-136.6514899993315,-137.13328284416886,-140.59994951083553,-130.38050156747317,-126.75379566468169,4.262116193771362,16.701608860170666,2.0884643743763085e-4
Western Africa,L-BFGS-B,0.02328011391667683,0.9904975473503969,0.9860630694472488,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9480583902246041,0.992933238965749,5.462782150845432e-5,0.9992193504203271,0.12171591280578928,0.6758271632375826,0.5237502951154234,0.5424815440959677,1.444273694586493,0.48247507491242836,0.26,12,0.7936507936507936,0.07692307692307693,-144.59994951083553,-136.6514899993315,-137.13328284416886,-140.59994951083553,-130.38050156747317,-126.75379566468169,4.262116193771362,16.701608860170666,2.0884643743763085e-4
